"","Gene","log2( Max Expression Level )","Raw Gini Index","Normalized Gini Index","p-value"
"Plp1","Plp1",10.1961102846908,0.908337137745313,1.20978329423401,1.20820591172614e-32
"Apod","Apod",8.5239539394967,0.957657704780835,1.0531498318369,4.6705208002677e-25
"S100b","S100b",7.57818396809009,0.962040467369621,0.941045199519469,2.82026291884723e-20
"Trf","Trf",7.63734941083314,0.9298172432672,0.916109189540965,2.75556188338056e-19
"Mal","Mal",7.54766574835342,0.929941787826345,0.905187690639484,7.33432015987754e-19
"Malat1","Malat1",11.2726880980679,0.399301100612234,0.833345826188107,3.42243537927951e-16
"Anxa1","Anxa1",6.84674402324487,0.935491937980804,0.825482706712273,6.50145192001545e-16
"Mbp","Mbp",7.01234519041983,0.906723846563419,0.816237975437896,1.37170603871787e-15
"Mog","Mog",6.64529816394863,0.936192865575982,0.802598786887747,4.06402243979092e-15
"Aldh1a1","Aldh1a1",8.30879406721648,0.732844918856565,0.801836507972101,4.31602011002022e-15
"Ugt8a","Ugt8a",6.67383905599044,0.922707213351521,0.792394934576733,9.04968637127508e-15
"Mobp","Mobp",6.26865895502767,0.928484573689743,0.752320813736832,1.90093616396363e-13
"Klk6","Klk6",5.73063995591679,0.983011937557392,0.747351789042114,2.74249121675017e-13
"Cldn11","Cldn11",6.1106138055009,0.930996851091887,0.73727601863196,5.72365407614629e-13
"9630013A20Rik","9630013A20Rik",5.46270675067016,0.993014561196379,0.727681530131161,1.14263559065708e-12
"Cnp","Cnp",6.06824086131282,0.918662798465444,0.720251156629207,1.93963915879324e-12
"Mag","Mag",5.88508622529017,0.927454323092317,0.708825318164579,4.33023637987218e-12
"Opalin","Opalin",5.52669484554198,0.958158452684869,0.699937852800107,8.01611085557695e-12
"Vip","Vip",5.17392693199981,0.994141646615755,0.696371333915076,1.024105129655e-11
"Apoe","Apoe",5.1333991254172,0.991473173291355,0.689093568619228,1.6816703740984e-11
"Car2","Car2",5.70321146739115,0.927159293469454,0.688471817046544,1.75403345825541e-11
"Tspan2","Tspan2",6.15177765473205,0.865603789682792,0.676444120691446,3.9332334263524e-11
"Gsn","Gsn",5.83541884047548,0.895805180580646,0.671700428729403,5.38735170424861e-11
"Cd9","Cd9",5.83541884047548,0.893324387789332,0.669219635938089,6.34518725806043e-11
"Itih5","Itih5",4.91169158187234,0.992862509391435,0.664942448010943,8.40158152998189e-11
"Spp1","Spp1",5.04875931191986,0.973107700380428,0.661046089396996,1.08329035678434e-10
"Ermn","Ermn",5.39574832817903,0.923918969013716,0.651118871866167,2.05619370534245e-10
"Cryab","Cryab",5.25171909260596,0.938595567721219,0.649628705513217,2.26193702603678e-10
"Sparc","Sparc",5.09169983413681,0.956597887362487,0.649458054845533,2.28674328277315e-10
"Enpp2","Enpp2",6.67383905599044,0.776695526695527,0.646383247920739,2.78198923853467e-10
"Sepp1","Sepp1",5.17392693199981,0.943653971770186,0.645883659069507,2.8717759828471e-10
"Gad2","Gad2",5.00450139223494,0.957655736248112,0.640499068240802,4.03795633975494e-10
"1700094D03Rik","1700094D03Rik",4.70597790168252,0.95573022019303,0.603521282383412,3.88461794691716e-09
"Atp1a2","Atp1a2",4.64961545906341,0.962174189446917,0.603194017106631,3.96087299799614e-09
"Ptn","Ptn",5.49505552836802,0.860083833759439,0.598349060119197,5.27530427527636e-09
"Ptgds","Ptgds",4.32912359629157,0.990633608815427,0.592029063243549,7.64012299324448e-09
"Aspa","Aspa",4.64961545906341,0.947855175127902,0.588875002787617,9.17789409614298e-09
"Qk","Qk",5.64673869830785,0.828010121523441,0.583084347512307,1.28193478057464e-08
"Sept4","Sept4",4.81249822533356,0.92042596282625,0.580873175377233,1.45514769019338e-08
"Lyz2","Lyz2",4.17791779219584,0.997125404240029,0.579073626358887,1.61268422049238e-08
"Ctss","Ctss",4.17791779219584,0.995867768595041,0.5778159907139,1.73247429044589e-08
"Calca","Calca",4.32912359629157,0.967421248053659,0.568816702481781,2.87994057348734e-08
"Pdlim2","Pdlim2",4.39917109381982,0.953168044077135,0.563399712798962,3.89574756484788e-08
"Crh","Crh",4.09592441999854,0.987750885478158,0.558926334389306,4.98893967262286e-08
"Psat1","Psat1",4.86294724802092,0.88961335603638,0.555994384041877,5.86075719865647e-08
"Irgm1","Irgm1",4.39917109381982,0.943969743661577,0.554201412383405,6.4647038821965e-08
"Nfkbia","Nfkbia",4.64961545906341,0.907505943620514,0.548525771280229,8.80011664899919e-08
"Csf1r","Csf1r",3.91647664443772,0.996458087367178,0.543452496171031,1.15628038868195e-07
"Fa2h","Fa2h",4.32912359629157,0.94062040076984,0.542015855197963,1.24865893525462e-07
"Scd2","Scd2",7.18090370917938,0.611839390231211,0.541912411915193,1.25557887425488e-07
"Gpm6b","Gpm6b",6.15177765473205,0.730759297520661,0.541599628529315,1.27672892435384e-07
"Vtn","Vtn",3.91647664443772,0.993960584869676,0.540954993673528,1.3214092855556e-07
"Ier5","Ier5",4.00898878322726,0.980716253443526,0.54028373854175,1.36953865801116e-07
"Fth1","Fth1",7.64457735701838,0.549192592552866,0.53637478132438,1.68528866973107e-07
"Tac1","Tac1",4.00898878322726,0.972764838467318,0.532332323565541,2.0853290144661e-07
"Olig1","Olig1",4.32912359629157,0.928682547399125,0.530078001827247,2.34671095873974e-07
"Prom1","Prom1",3.81762325751143,0.993642720915448,0.526938291430223,2.763952160179e-07
"Cd93","Cd93",3.71149490665009,0.997933884297521,0.516203384850009,4.80170083476372e-07
"Grb14","Grb14",5.1333991254172,0.817254962539584,0.514875357867457,5.13726895800233e-07
"Egr1","Egr1",4.46597446450407,0.89544888486358,0.514011877121,5.36744433185974e-07
"Elovl7","Elovl7",4.25550073314839,0.921198347107438,0.513190541092438,5.59557417016089e-07
"5430405H02Rik","5430405H02Rik",4.91169158187234,0.839728453364817,0.511808391984325,6.00068676656692e-07
"Xist","Xist",4.17791779219584,0.925260510240747,0.507208732359606,7.56216434365362e-07
"Fos","Fos",4.5909612413426,0.870081516373791,0.503996395748434,8.87705414537978e-07
"Cplx1","Cplx1",6.9898202201176,0.597053026404379,0.503911599675457,8.91457894091818e-07
"Gpr37","Gpr37",4.17791779219584,0.921863260706236,0.503811482825095,8.95907988056273e-07
"Cst3","Cst3",8.4882418427773,0.408395022363171,0.499488607237472,1.10978443435037e-06
"Tmem88b","Tmem88b",4.00898878322726,0.934964619456598,0.494532104554822,1.41539418431983e-06
"Cmtm5","Cmtm5",4.00898878322726,0.930019895928987,0.48958738102721,1.79986223683898e-06
"Sncg","Sncg",7.11997860965488,0.565428041054264,0.48799711744227,1.94350313415515e-06
"Kcnj10","Kcnj10",3.91647664443772,0.940679522497704,0.487673931301557,1.97400903480078e-06
"Grp","Grp",4.64961545906341,0.843124115851389,0.484143943511103,2.33852900245622e-06
"Igf2","Igf2",3.47248777146274,0.998092816274634,0.481224752330715,2.68787134839397e-06
"Gatm","Gatm",4.25550073314839,0.886100676183321,0.478092870168321,3.11805176484049e-06
"Clic4","Clic4",3.81762325751143,0.940533865298756,0.47382943581353,3.81060425155376e-06
"Ly6c1","Ly6c1",3.47248777146274,0.989105935386927,0.472237871443007,4.10504551692616e-06
"Slc6a3","Slc6a3",7.82081718186417,0.458165177135675,0.467054248865717,5.22230326299088e-06
"Degs2","Degs2",3.47248777146274,0.979518505210205,0.462650441266285,6.39436544442541e-06
"Adamts4","Adamts4",3.59693514238723,0.960387574807637,0.462047000712007,6.57330725988047e-06
"Plekhb1","Plekhb1",3.81762325751143,0.925739609534076,0.459035180048851,7.54019109482399e-06
"Pcp4","Pcp4",6.96693797927846,0.554653846034393,0.458814743700869,7.61604547458243e-06
"Meg3","Meg3",8.74852832105729,0.332049184510962,0.455201403832133,8.96806333684868e-06
"Ldhb","Ldhb",7.50858711208948,0.479924399017042,0.450357113980598,1.11427188704597e-05
"Csrp1","Csrp1",3.71149490665009,0.931354359925789,0.449623860478278,1.15127361378477e-05
"Arpc1b","Arpc1b",3.59693514238723,0.945406865861411,0.447066291765781,1.28969961313412e-05
"Acta2","Acta2",3.18586654531133,0.996821360457724,0.436973365182016,2.00643489563362e-05
"Tacr3","Tacr3",4.86294724802092,0.769172471038291,0.435553499043788,2.1334716123982e-05
"Sypl","Sypl",4.25550073314839,0.843450596065238,0.435442790050238,2.14369111545283e-05
"Kcna1","Kcna1",3.71149490665009,0.916022394028259,0.434291894580748,2.25271695561208e-05
"Aqp4","Aqp4",3.18586654531133,0.992653810835629,0.432805815559921,2.40128788115349e-05
"Pmp22","Pmp22",3.47248777146274,0.94896331738437,0.43209525344045,2.47556562308069e-05
"Mrc1","Mrc1",3.18586654531133,0.989220265900108,0.4293722706244,2.78086974538805e-05
"Hapln2","Hapln2",3.33628338786443,0.966942148760331,0.429186739550141,2.80292001400062e-05
"Ier3","Ier3",4.25550073314839,0.83701042040963,0.42900261439463,2.82496686371537e-05
"Tagln3","Tagln3",7.8648051942415,0.414525622608408,0.428832553991277,2.8454754560826e-05
"Gltp","Gltp",3.47248777146274,0.943825607857228,0.426957543913309,3.08114363588514e-05
"Mrpl9","Mrpl9",5.1333991254172,0.727378681924136,0.424999077252009,3.34696771497231e-05
"Rad51b","Rad51b",3.18586654531133,0.983884297520661,0.424036302244953,3.48546715226872e-05
"Pllp","Pllp",3.47248777146274,0.938642624593038,0.421774560649118,3.83246220475227e-05
"Cers2","Cers2",4.09592441999854,0.849857021651007,0.421032470562155,3.95325834800817e-05
"S100a13","S100a13",3.33628338786443,0.958677685950413,0.420922276740224,3.97149951657137e-05
"Id3","Id3",3.18586654531133,0.980716253443526,0.420868258167818,3.98047063162257e-05
"Fst","Fst",3.18586654531133,0.97595792637115,0.416109931095441,4.85040009618942e-05
"Sepw1","Sepw1",5.83541884047548,0.639865527384788,0.415760775533545,4.9208444573113e-05
"Edn3","Edn3",3.01792190799726,0.997520661157025,0.414884873736,5.10183794844089e-05
"Nts","Nts",3.01792190799726,0.996994740796394,0.414358953375369,5.21351246070184e-05
"A330069E16Rik","A330069E16Rik",3.71149490665009,0.895183813052152,0.413453313604641,5.41124201396218e-05
"Lect1","Lect1",3.01792190799726,0.995492111194591,0.412856323773566,5.54543029836056e-05
"Stab1","Stab1",3.01792190799726,0.995179063360882,0.412543275939857,5.61704416215474e-05
"Ly86","Ly86",3.01792190799726,0.994687131050767,0.412051343629743,5.731345299956e-05
"Sirt2","Sirt2",4.5909612413426,0.775963357562481,0.409878236937124,6.26302764129603e-05
"Nfkbiz","Nfkbiz",3.01792190799726,0.990702479338843,0.408066691917818,6.74143993844383e-05
"Enpp6","Enpp6",3.33628338786443,0.945635330578512,0.407879921368323,6.79267600013119e-05
"Gng11","Gng11",3.33628338786443,0.944393429241914,0.406638020031724,7.14280549593631e-05
"Eml1","Eml1",4.17791779219584,0.823436938555516,0.405385160674374,7.51319751484086e-05
"Pcdh9","Pcdh9",5.25171909260596,0.693648500260071,0.404681638052068,7.72903746782472e-05
"Hmgcs1","Hmgcs1",6.34163000932991,0.571330336563562,0.403321212257046,8.16307077096864e-05
"Snca","Snca",6.87159726561385,0.509293016333085,0.402213829639534,8.53319778971721e-05
"S100a16","S100a16",3.33628338786443,0.939828911120777,0.402073501910587,8.58121155406232e-05
"Crhbp","Crhbp",3.18586654531133,0.957276929541953,0.397428934266244,0.000103215135817882
"Hopx","Hopx",3.01792190799726,0.978925619834711,0.396289832413686,0.00010796319317187
"Elovl1","Elovl1",3.47248777146274,0.912287540932481,0.395419476988561,0.000111728453349246
"Zwint","Zwint",7.15076274435542,0.467765235503595,0.394125893104921,0.000117553028727838
"Evi2a-evi2b","Evi2a-evi2b",3.18586654531133,0.95267928552386,0.392831290248152,0.00012366654879072
"Aldh1a7","Aldh1a7",4.00898878322726,0.832142059414787,0.39170954451301,0.000129203692428768
"Synpr","Synpr",3.18586654531133,0.950118063754427,0.390270068478719,0.000136650061546945
"Gm3696","Gm3696",3.81762325751143,0.856954457534728,0.390250028049503,0.000136756513745527
"Sparcl1","Sparcl1",4.86294724802092,0.723369006360209,0.389750034365705,0.000139437710613002
"Icam1","Icam1",2.82781902461732,0.997245179063361,0.388595236752196,0.000145819699180915
"Car14","Car14",3.18586654531133,0.94740796393689,0.387559968661181,0.000151772735898435
"Mdh1","Mdh1",7.57818396809009,0.408550630973146,0.387555363122994,0.000151799720182461
"Gm3020-loc2","Gm3020-loc2",3.33628338786443,0.924567993989482,0.386812584779292,0.000156211006357434
"Ncf1","Ncf1",2.82781902461732,0.99504132231405,0.386391380002884,0.00015876553544406
"Laptm5","Laptm5",2.82781902461732,0.994914176732359,0.386264234421193,0.000159544300617904
"Gpr83","Gpr83",3.18586654531133,0.945821854912764,0.385973859637056,0.000161336270843323
"Gjc2","Gjc2",3.18586654531133,0.945420110192837,0.385572114917129,0.000163846608768676
"Cck","Cck",4.70597790168252,0.737614354532196,0.385405416722578,0.00016489892951231
"Myl9","Myl9",2.82781902461732,0.992486851990984,0.383836909679819,0.000175114949758099
"Gamt","Gamt",3.47248777146274,0.898315723402029,0.38144765945811,0.000191820208543471
"Calcr","Calcr",2.82781902461732,0.990082644628099,0.381432702316934,0.000191929328040895
"Dab2","Dab2",2.82781902461732,0.989790957705396,0.381141015394231,0.000194068955544866
"Fn1","Fn1",2.82781902461732,0.989669421487603,0.381019479176438,0.000194967028721958
"Nid1","Nid1",3.01792190799726,0.963368327004691,0.380732539583666,0.000197102755757488
"Litaf","Litaf",3.18586654531133,0.940332394877849,0.380484399602141,0.000198967298410776
"Ado","Ado",3.71149490665009,0.860631104432757,0.378900604985246,0.000211261769561256
"Gal","Gal",2.82781902461732,0.987086776859504,0.378436834548339,0.00021499397411485
"Epb4.1l3","Epb4.1l3",4.17791779219584,0.791936097375428,0.373884319494287,0.000255043704230607
"Sv2c","Sv2c",4.00898878322726,0.812442607897153,0.372010092995377,0.000273470387293579
"2810468N07Rik","2810468N07Rik",3.33628338786443,0.909598376105553,0.371842966895363,0.00027517235761794
"Cd82","Cd82",2.82781902461732,0.979338842975207,0.370688900664041,0.000287197110712102
"Megf11","Megf11",2.82781902461732,0.979159180740208,0.370509238429043,0.000289112527774923
"Serpinb1a","Serpinb1a",2.82781902461732,0.97874852420307,0.370098581891904,0.000293535375881494
"Phgdh","Phgdh",3.01792190799726,0.952066115702479,0.369430328281455,0.000300867464152276
"Timp3","Timp3",2.82781902461732,0.977961432506887,0.369311490195722,0.000302189075745376
"Lpl","Lpl",3.47248777146274,0.884972170686456,0.368104106742537,0.000315926250831205
"Lpar1","Lpar1",3.18586654531133,0.924503015412106,0.364655020136398,0.000358435119010787
"Ndrg1","Ndrg1",3.59693514238723,0.859149216650611,0.36080864255498,0.000412075523474822
"Irs4","Irs4",3.33628338786443,0.897727272727273,0.359971863517083,0.000424690888683648
"Prss23","Prss23",2.82781902461732,0.968444778362134,0.359794836050968,0.000427405268566495
"Ndnf","Ndnf",4.25550073314839,0.766763992675805,0.358756186660805,0.000443657791589305
"Edil3","Edil3",3.33628338786443,0.896430455424653,0.358675046214463,0.00044495128372467
"Sorcs3","Sorcs3",3.33628338786443,0.895902936521892,0.358147527311702,0.000453446280406488
"Pla2g16","Pla2g16",3.01792190799726,0.940654123439423,0.358018336018399,0.000455549525514737
"Sox2ot","Sox2ot",3.01792190799726,0.939700030609122,0.357064243188097,0.000471364403131003
"Shisa4","Shisa4",4.09592441999854,0.785678290667204,0.356853739578352,0.000474921477549228
"Tenm3","Tenm3",4.00898878322726,0.797093188942719,0.356660674040942,0.000478205728951225
"Frmd8","Frmd8",3.18586654531133,0.91575181941532,0.355903824139612,0.000491284475218547
"LOC100861615","LOC100861615",3.81762325751143,0.822462691004221,0.355758261518996,0.000493837538462379
"Dock10","Dock10",3.33628338786443,0.893379347924802,0.355623938714613,0.000496204356173062
"Npbwr1","Npbwr1",2.82781902461732,0.964187327823691,0.355537385512526,0.000497735015110886
"Anln","Anln",3.01792190799726,0.937396694214876,0.354760906793852,0.000511663553601623
"Evi2a","Evi2a",2.82781902461732,0.9629107034872,0.354260761176035,0.000520825301752763
"Pdgfra","Pdgfra",2.60880924267552,0.996900826446281,0.35408937717071,0.000523999502102641
"Tmsb4x","Tmsb4x",6.95535930524299,0.450834558958228,0.353630402096228,0.000532588540171665
"Rxfp3","Rxfp3",2.60880924267552,0.99504132231405,0.352229873038479,0.000559609002520814
"Fcgr3","Fcgr3",2.60880924267552,0.994914176732359,0.352102727456788,0.000562123760300916
"Ppp1r16b","Ppp1r16b",3.47248777146274,0.868051140778413,0.351183076834494,0.000580626553745026
"Aif1","Aif1",2.60880924267552,0.993989481592787,0.351178032317216,0.000580729580693929
"Tspan15","Tspan15",2.82781902461732,0.959765115267508,0.351115172956342,0.00058201480969968
"S1pr5","S1pr5",2.82781902461732,0.959744068248467,0.351094125937302,0.000582445726306652
"Prpf18","Prpf18",5.09169983413681,0.658075360694775,0.350935528177821,0.000585702350443984
"Adcyap1","Adcyap1",3.01792190799726,0.933183919316431,0.350548131895406,0.000593727967355173
"Npc2","Npc2",5.04875931191986,0.661936413634893,0.349874802651461,0.00060791940528121
"Tmem63a","Tmem63a",3.01792190799726,0.931910694461576,0.349274907040552,0.000620826372474625
"Tmem125","Tmem125",2.82781902461732,0.957420050305426,0.34877010799426,0.000631882864450923
"Itm2a","Itm2a",3.01792190799726,0.931349862258953,0.348714074837929,0.000633121290702116
"Scg5","Scg5",6.63081315229913,0.483864475008386,0.348604824343354,0.000635542355103072
"Nnat","Nnat",5.39574832817903,0.621266797047505,0.348466699899956,0.000638615519255409
"Gja1","Gja1",2.60880924267552,0.991145218417946,0.348333769142375,0.000641586076248898
"Gjb1","Gjb1",2.82781902461732,0.956720313179643,0.348070370868478,0.000647509854957991
"Prr5l","Prr5l",2.82781902461732,0.956382001836547,0.347732059525382,0.000655192475137851
"Tnfaip3","Tnfaip3",2.60880924267552,0.989192625556262,0.346381176280691,0.000686715388777776
"Mcam","Mcam",2.82781902461732,0.954449356140688,0.345799413829523,0.000700716962864954
"Fosb","Fosb",3.18586654531133,0.905350152240104,0.345502156964396,0.000707972370509053
"Dbndd2","Dbndd2",4.5298209465287,0.718896077184847,0.345338371909518,0.000711999548023487
"Hist1h2bc","Hist1h2bc",3.01792190799726,0.927715050634385,0.34507926321336,0.000718413713380841
"Serinc5","Serinc5",3.47248777146274,0.861268455752623,0.344400391808704,0.000735472424116133
"Phldb1","Phldb1",3.47248777146274,0.861183901095209,0.34431583715129,0.00073762306131888
"Fabp7","Fabp7",2.60880924267552,0.986225895316804,0.343414446041233,0.000760912753206248
"Zeb2","Zeb2",3.01792190799726,0.925077902723208,0.342442115302184,0.00078679338177482
"Cbln4","Cbln4",3.33628338786443,0.879982447158634,0.342227037948444,0.000792626505562042
"Tm4sf1","Tm4sf1",2.60880924267552,0.984443364122509,0.341631914846938,0.000808974993065919
"Ttyh2","Ttyh2",2.82781902461732,0.949432693654574,0.340782751343408,0.000832839935606909
"Rbfox1","Rbfox1",3.18586654531133,0.900170536534173,0.340322541258465,0.000846042725241095
"Mt3","Mt3",5.46270675067016,0.605023590133308,0.33969055906809,0.000864487254971827
"Ctps","Ctps",4.00898878322726,0.779811097992916,0.33937858309114,0.000873728013927729
"Slc12a2","Slc12a2",4.00898878322726,0.77921715763322,0.338784642731444,0.00089157207841894
"Cadm2","Cadm2",5.93310047493137,0.550101690911306,0.336767388718877,0.000954708030649101
"Penk","Penk",2.82781902461732,0.944982290436836,0.336332348125671,0.000968851189566878
"Kctd12","Kctd12",2.60880924267552,0.978925619834711,0.33611417055914,0.000976016335230009
"Gng12","Gng12",3.18586654531133,0.89377990430622,0.333931909030512,0.00105040823455153
"Fam214a","Fam214a",3.33628338786443,0.871550637344166,0.333795228133976,0.00105523634620017
"Ddc","Ddc",7.24887634283713,0.393747797684351,0.332192786399524,0.00111337896041492
"Postn","Postn",2.60880924267552,0.974594429139884,0.331782979864313,0.00112871241448028
"Tmem98","Tmem98",2.60880924267552,0.973769313690262,0.330957864414691,0.00116017369341929
"Ppia","Ppia",7.72860081064319,0.33191514367985,0.32944622649504,0.0012199034305586
"Peg10","Peg10",3.33628338786443,0.866932862847061,0.329177453636871,0.00123081362697671
"Neurod6","Neurod6",2.82781902461732,0.936138241923366,0.327488299612201,0.00130144947130622
"Secisbp2l","Secisbp2l",4.00898878322726,0.767468069120962,0.327035554219185,0.00132100187419386
"Ebf2","Ebf2",2.82781902461732,0.934331025240116,0.325681082928951,0.00138111063290144
"Rnf13","Rnf13",4.76022094646651,0.670573676050127,0.324831871343835,0.00142006051464217
"Uchl1","Uchl1",7.32282949762889,0.377089665653495,0.324643222632869,0.00142884808630474
"Igfbp4","Igfbp4",2.82781902461732,0.933057851239669,0.324407908928504,0.00143987896878161
"Taldo1","Taldo1",5.04875931191986,0.636352986282696,0.324291375299264,0.00144537048870901
"Gpr22","Gpr22",2.82781902461732,0.932939787485242,0.324289845174077,0.00144544272117444
"Plat","Plat",3.47248777146274,0.840079628400796,0.323211564456877,0.00149717216272975
"Pip4k2a","Pip4k2a",3.33628338786443,0.860867342591804,0.323111933381614,0.00150203610456589
"Hist1h4i","Hist1h4i",2.60880924267552,0.965637233579817,0.322825784304246,0.00151608603064047
"Plcl1","Plcl1",3.81762325751143,0.788600740951838,0.321896311466613,0.00156255423521743
"Gjc3","Gjc3",2.82781902461732,0.93047520661157,0.321825264300405,0.00156615905403328
"Pnma1","Pnma1",2.60880924267552,0.962809917355372,0.319998468079801,0.0016614911618398
"Ifi27","Ifi27",2.82781902461732,0.92863701954611,0.319987077234945,0.00166210182951252
"Slc44a1","Slc44a1",3.18586654531133,0.879234606507334,0.319386611231626,0.00169458392936415
"Magt1","Magt1",3.01792190799726,0.90112160566706,0.318485818246036,0.00174439694801202
"Gnb4","Gnb4",3.81762325751143,0.784978976366536,0.318274546881311,0.00175627132632709
"Spock3","Spock3",4.5909612413426,0.683698081083957,0.3176129604586,0.00179393272089177
"Cyp26b1","Cyp26b1",3.18586654531133,0.87568870523416,0.315840709958452,0.0018984670413781
"Nrip3","Nrip3",5.09169983413681,0.622534864787297,0.315395032270343,0.0019256115226737
"Nipal4","Nipal4",2.60880924267552,0.95717505634861,0.314363607073039,0.00198978885163398
"Stbd1","Stbd1",2.60880924267552,0.956112852664577,0.313301403389006,0.00205790553792693
"Sema6a","Sema6a",3.18586654531133,0.872727272727273,0.312879277451565,0.00208555805621445
"Stmn2","Stmn2",7.20065343636747,0.379289652810149,0.31179518381437,0.00215812585029729
"Bcl11a","Bcl11a",3.33628338786443,0.848724398131513,0.310968988921323,0.00221495920225331
"Slco2b1","Slco2b1",2.35049724708413,0.996458087367178,0.310625650559602,0.00223897357218763
"Syde2","Syde2",2.35049724708413,0.996458087367178,0.310625650559602,0.00223897357218763
"Tmod1","Tmod1",2.82781902461732,0.919191919191919,0.310541976880754,0.00224486166081089
"Klf4","Klf4",2.82781902461732,0.918842975206612,0.310193032895446,0.00226956827889221
"Nkx2-2","Nkx2-2",2.35049724708413,0.995867768595041,0.310035331787465,0.00228081474634548
"Ackr3","Ackr3",2.35049724708413,0.995867768595041,0.310035331787465,0.00228081474634548
"Tuba1a","Tuba1a",7.37590826307501,0.355312651776965,0.309403746739767,0.0023263639544065
"Col4a5","Col4a5",2.35049724708413,0.99504132231405,0.309208885506473,0.00234058247360372
"Reep3","Reep3",3.18586654531133,0.868987073532528,0.30913907825682,0.00234569523792467
"Vamp3","Vamp3",3.18586654531133,0.868729579088987,0.308881583813279,0.00236464197999463
"Dlk1","Dlk1",6.37677657188298,0.472486795935788,0.308423177551319,0.00239871517411316
"Crip1","Crip1",2.35049724708413,0.993801652892562,0.307969216084986,0.00243289523080999
"Myo1d","Myo1d",2.82781902461732,0.915791824882734,0.307141882571569,0.00249632273930766
"Myrf","Myrf",2.60880924267552,0.949743131561313,0.306931682285742,0.00251267416059289
"Cfh","Cfh",2.35049724708413,0.992486851990984,0.306654415183408,0.00253439079157072
"Slc17a6","Slc17a6",3.47248777146274,0.822616407982262,0.305748344038342,0.0026065460920332
"Lxn","Lxn",3.47248777146274,0.822514643344299,0.305646579400379,0.00261476502030854
"Rab3c","Rab3c",6.42794133250948,0.463844056942581,0.305534317067372,0.00262385894046561
"Zfp36","Zfp36",2.35049724708413,0.990984222389181,0.305151785581605,0.0026550612312083
"Cwc22","Cwc22",2.82781902461732,0.913695395513577,0.305045453202412,0.00266379386331141
"Rbp4","Rbp4",3.18586654531133,0.863985566290304,0.304137571014596,0.00273941720093499
"Sept2","Sept2",3.59693514238723,0.802473865688796,0.304133291593166,0.00273977820414995
"Hspa8","Hspa8",7.52434581646254,0.330885868451609,0.303259531505096,0.00281439258679951
"Cntn2","Cntn2",3.91647664443772,0.755955274671852,0.302949683475705,0.00284128907358982
"Nmral1","Nmral1",3.01792190799726,0.885011733496582,0.302375946075558,0.00289170543155295
"Serpine2","Serpine2",5.67525138605026,0.543933713896226,0.302158609287288,0.00291101327789756
"Pcdh20","Pcdh20",2.35049724708413,0.987978963185575,0.302146526377998,0.00291209010644637
"Chst2","Chst2",3.33628338786443,0.838538494997825,0.300783085787635,0.0030359314186962
"Th","Th",7.35843142862635,0.348759543486816,0.300698073896206,0.00304380792017523
"Car8","Car8",3.01792190799726,0.883320003554608,0.300684216133583,0.00304509360961008
"Ddr1","Ddr1",3.59693514238723,0.798915618255514,0.300575044159883,0.00305523943742881
"Ctxn3","Ctxn3",2.82781902461732,0.908527422990233,0.299877480679068,0.0031207889608147
"Zdhhc9","Zdhhc9",3.01792190799726,0.881450872359963,0.298815084938939,0.00322305586272339
"Plekhh1","Plekhh1",3.01792190799726,0.881011649905407,0.298375862484382,0.00326620941049513
"Tmem229a","Tmem229a",2.82781902461732,0.90702479338843,0.298374851077264,0.0032663093779446
"Scrg1","Scrg1",2.60880924267552,0.940589427724934,0.297777978449363,0.00332578650653235
"Itpr2","Itpr2",2.60880924267552,0.940015995734471,0.2972045464589,0.00338384308861742
"Slc32a1","Slc32a1",2.60880924267552,0.939338842975207,0.296527393699636,0.00345357253020605
"Glul","Glul",3.81762325751143,0.76215789692263,0.295453467437404,0.00356680910934547
"Dpy19l1","Dpy19l1",3.59693514238723,0.793765645896917,0.295425071801286,0.00356984790738892
"Thy1","Thy1",4.70597790168252,0.646555116774552,0.294346178964934,0.00368704273503599
"Cartpt","Cartpt",2.60880924267552,0.936822773186409,0.294011323910839,0.00372411186395747
"Sh3glb1","Sh3glb1",4.09592441999854,0.722700896782135,0.293876345693282,0.00373914850534662
"Col4a1","Col4a1",2.60880924267552,0.936550253265796,0.293738803990225,0.00375452670555668
"Col11a1","Col11a1",4.09592441999854,0.722421846927776,0.293597295838923,0.00377040755218522
"Gorasp2","Gorasp2",2.03562390973072,0.499361934856587,-0.240389837785869,0.00377377807996404
"Cdkn1c","Cdkn1c",2.35049724708413,0.979095770539621,0.293263333732044,0.00380812571887783
"Anks6","Anks6",2.35049724708413,0.979063360881543,0.293230924073966,0.0038118040580234
"Hspa1b","Hspa1b",2.82781902461732,0.901285583103765,0.2926356407926,0.00387993470229883
"Calb2","Calb2",5.21334728173344,0.585885054943712,0.29258273326938,0.0038860424941475
"Mfsd2a","Mfsd2a",2.35049724708413,0.977685950413223,0.291853513605647,0.00397110771420594
"Tmem88","Tmem88",2.35049724708413,0.977113795295613,0.291281358488037,0.00403901446816285
"Rpph1","Rpph1",3.01792190799726,0.872963400236128,0.290327612815103,0.00415452397242297
"Id2","Id2",2.82781902461732,0.8972613838924,0.288611441581235,0.00436983616544334
"S100a1","S100a1",2.35049724708413,0.973632428177883,0.287799991370306,0.00447507099701702
"Gkn1","Gkn1",2.35049724708413,0.973466724662897,0.287634287855321,0.00449683688775355
"Cd63","Cd63",3.01792190799726,0.869637937819756,0.287002150398731,0.00458074174491914
