"","Gene","log2( Max Expression Level )","Raw Gini Index","Normalized Gini Index","p-value"
"Glyctk","Glyctk",8.66569121703696,0.993482162474014,0.0520397222232492,0.341777746594498
"Sema6a","Sema6a",10.2527836812959,0.856464060667118,-0.00777026217255083,0.341799765491085
"Mapkbp1","Mapkbp1",9.58327085107544,0.95157227435893,0.0520335961701334,0.341808401130887
"Hoxc13","Hoxc13",2.03562390973072,0.99949462132698,-0.0077670277286388,0.341815950790814
"Elovl7","Elovl7",11.5023843102971,0.847527025103465,0.0520300506031931,0.341826143489339
"Gm14326","Gm14326",7.24887634283713,0.968626586380799,-0.00775685328146369,0.341866866068172
"Zswim6","Zswim6",9.00870872983593,0.97896329571145,0.0520187378203348,0.341882756079906
"Gadd45a","Gadd45a",8.40556697413807,0.943085570836062,-0.0077528992978414,0.341886653489165
"4921509O07Rik","4921509O07Rik",2.03562390973072,0.999512670565302,-0.00774897849031664,0.34190627531171
"4933416I08Rik","4933416I08Rik",2.03562390973072,0.999512670565302,-0.00774897849031664,0.34190627531171
"Eri3","Eri3",10.0915676162894,0.865349932758044,-0.00774848562009922,0.34190874192869
"Rfxap","Rfxap",9.44107673469862,0.958600674380351,0.0520022582857329,0.341965231022592
"Elovl4","Elovl4",8.69034724996876,0.99248819262992,0.0519970852145281,0.341991122189692
"Mir6958","Mir6958",4.46597446450407,0.990285301984796,-0.00773154754167571,0.341993514291149
"Dmtf1","Dmtf1",10.5450609954907,0.900909540378384,0.0519894977130039,0.342029098899351
"Calr3","Calr3",8.65499397296372,0.993837325897137,0.0519855587015575,0.342048814938339
"Dnali1","Dnali1",8.50024436658881,0.99953180770292,0.0519823767079619,0.342064742170178
"Fundc1","Fundc1",10.3444068801893,0.911310992025397,0.0519672509338168,0.342140456948068
"5730409E04Rik","5730409E04Rik",9.05826237186247,0.976613196652587,0.0519630025453415,0.342161724161128
"Chmp2b","Chmp2b",10.4020527493815,0.848673026667273,-0.00769724860177479,0.342165199370934
"Ppif","Ppif",9.07708273806463,0.975731896613963,0.0519608630397181,0.342172434605226
"Htt","Htt",10.1985678187845,0.919161873617896,0.0519605740360513,0.34217388137798
"Snord61","Snord61",2.03562390973072,0.999566818280269,-0.00769483077535016,0.342177303155125
"Smim8","Smim8",9.78969665214989,0.940754613687287,0.0519528352240659,0.342212623278555
"Mir1191","Mir1191",2.60880924267552,0.997877409573316,-0.00767792872366235,0.342261920368417
"Mn1","Mn1",9.38607803400871,0.961103348676448,0.0519403137838833,0.34227531140336
"Mir29b-1","Mir29b-1",2.03562390973072,0.999593892137752,-0.00766775691786703,0.342312847581511
"Lztr1","Lztr1",10.9352387297978,0.879781774150774,0.0519251856136514,0.342351055823039
"Prkra","Prkra",9.94851324596068,0.93269550064122,0.0519211920585066,0.342371051997068
"Als2","Als2",9.24102977444675,0.967928507523044,0.05191713675676,0.342391357795379
"Snord98","Snord98",3.59693514238723,0.994489146843717,-0.00764536711480401,0.342424956783307
"H2-Q5","H2-Q5",6.90809234081827,0.973283968931485,-0.00764179449023017,0.342442846751122
"Mir6962","Mir6962",2.03562390973072,0.999628701383088,-0.0076329476725312,0.34248714883666
"Exph5","Exph5",8.53177132541286,0.998297874261669,0.0518760755685653,0.342596985955032
"Fam175a","Fam175a",9.05283971920546,0.976778475347303,0.0518756984778285,0.342598874584139
"A230001M10Rik","A230001M10Rik",8.64421681845824,0.994128864275689,0.0518667871175615,0.342643507571805
"Upf2","Upf2",9.86434093195563,0.936879872310892,0.0518625991730211,0.342664483857582
"Efcab7","Efcab7",8.88294867271663,0.98444124333356,0.0518559645343054,0.34269771596832
"Zmat3","Zmat3",9.40960308157458,0.959923002566581,0.0518541009614687,0.34270705060048
"Mir33","Mir33",2.35049724708413,0.99874686716792,-0.00758699884517744,0.342717280984111
