"","cell.ID","cluster.ID"
"2591","GSM1772096173.27","Cluster_1"
"2592","GSM1772075319.27","Cluster_1"
"2593","GSM1772096144.23","Cluster_1"
"2594","GSM1772096096.27","Cluster_1"
"2595","GSM1772075319.28","Cluster_2"
"2596","GSM1772096168.40","Cluster_1"
"2597","GSM1772075310.52","Cluster_2"
"2598","GSM1772096128.42","Cluster_1"
"2599","GSM1772075319.29","Cluster_2"
"2600","GSM1772096140.35","Cluster_1"
"2601","GSM1772075310.53","Cluster_1"
"2602","GSM1772075310.54","Cluster_2"
"2603","GSM1772096132.52","Cluster_1"
"2604","GSM1772084021.48","Cluster_1"
"2605","GSM1772096132.53","Cluster_1"
"2606","GSM1772075310.55","Cluster_1"
"2607","GSM1772096096.28","Cluster_1"
"2608","GSM1772096139.29","Cluster_1"
"2609","GSM1772084020.24","Cluster_1"
"2610","GSM1772078028.44","Cluster_1"
"2611","GSM1772078018.53","Cluster_1"
"2612","GSM1772075305.50","Cluster_1"
"2613","GSM1772092012.45","Cluster_1"
"2614","GSM1772078031.41","Cluster_1"
"2615","GSM1772078028.45","Cluster_2"
"2616","GSM1772078029.41","Cluster_1"
"2617","GSM1772078028.46","Cluster_1"
"2618","GSM1772096139.30","Cluster_1"
"2619","GSM1772078031.42","Cluster_1"
"2620","GSM1772058147.81","Cluster_2"
"2621","GSM1772096168.41","Cluster_1"
"2622","GSM1772078028.47","Cluster_1"
"2623","GSM1772078018.54","Cluster_2"
"2624","GSM1772096101.41","Cluster_1"
"2625","GSM1772092008.49","Cluster_1"
"2626","GSM1772058147.82","Cluster_1"
"2627","GSM1772075319.30","Cluster_2"
"2628","GSM1772078028.48","Cluster_1"
"2629","GSM1772075317.42","Cluster_2"
"2630","GSM1772075317.43","Cluster_2"
"2631","GSM1772092005.34","Cluster_1"
"2632","GSM1772084017.44","Cluster_1"
"2633","GSM1772078028.49","Cluster_1"
"2634","GSM1772089187.29","Cluster_2"
"2635","GSM1772092005.35","Cluster_1"
"2636","GSM1772096141.47","Cluster_2"
"2637","GSM1772084017.45","Cluster_2"
"2638","GSM1772089187.30","Cluster_2"
"2639","GSM1772075310.56","Cluster_2"
"2640","GSM1772078028.50","Cluster_1"
"2641","GSM1772078013.45","Cluster_2"
"2642","GSM1772078016.55","Cluster_2"
"2643","GSM1772092012.46","Cluster_2"
"2644","GSM1772096100.47","Cluster_2"
"2645","GSM1772096162.38","Cluster_2"
"2646","GSM1772096162.39","Cluster_1"
"2647","GSM1772096165.30","Cluster_1"
"2648","GSM1772096145.32","Cluster_2"
"2649","GSM1772084017.46","Cluster_2"
"2650","GSM1772096141.48","Cluster_2"
"2651","GSM1772075309.49","Cluster_2"
"2652","GSM1772096161.15","Cluster_2"
"2653","GSM1772096132.54","Cluster_1"
"2654","GSM1772075317.44","Cluster_2"
"2655","GSM1772075310.57","Cluster_2"
"2656","GSM1772075310.58","Cluster_2"
"2657","GSM1772078029.42","Cluster_1"
"2658","GSM1772078022.40","Cluster_1"
"2659","GSM1772092011.35","Cluster_2"
"2660","GSM1772096161.16","Cluster_2"
"2661","GSM1772096100.48","Cluster_1"
"2662","GSM1772096101.42","Cluster_1"
"2663","GSM1772096101.43","Cluster_2"
"2664","GSM1772096101.44","Cluster_2"
"2665","GSM1772096134.28","Cluster_1"
"2666","GSM1772096138.52","Cluster_2"
"2667","GSM1772096144.24","Cluster_2"
"2668","GSM1772096162.40","Cluster_2"
"2669","GSM1772096171.38","Cluster_2"
"2670","GSM1772096128.43","Cluster_2"
"2671","GSM1772096175.12","Cluster_2"
"2672","GSM1772089190.35","Cluster_1"
"2673","GSM1772075309.50","Cluster_1"
"2674","GSM1772084017.47","Cluster_1"
"2675","GSM1772096136.43","Cluster_1"
"2676","GSM1772078028.51","Cluster_1"
"2677","GSM1772096165.31","Cluster_1"
"2678","GSM1772084021.49","Cluster_1"
"2679","GSM1772084021.50","Cluster_2"
"2680","GSM1772096103.48","Cluster_1"
"2681","GSM1772078028.52","Cluster_1"
"2682","GSM1772078031.43","Cluster_1"
"2683","GSM1772096161.17","Cluster_2"
"2684","GSM1772096132.55","Cluster_1"
"2685","GSM1772096138.53","Cluster_1"
"2686","GSM1772096162.41","Cluster_2"
"2687","GSM1772084017.48","Cluster_2"
"2688","GSM1772096141.49","Cluster_1"
"2689","GSM1772096162.42","Cluster_1"
"2690","GSM1772096097.25","Cluster_2"
"2691","GSM1772096099.44","Cluster_1"
"2692","GSM1772096132.56","Cluster_1"
"2693","GSM1772096138.54","Cluster_2"
"2694","GSM1772096165.32","Cluster_2"
"2695","GSM1772096103.49","Cluster_1"
"2696","GSM1772096144.25","Cluster_2"
"2697","GSM1772096144.26","Cluster_1"
"2698","GSM1772075317.45","Cluster_2"
"2699","GSM1772078030.51","Cluster_2"
"2700","GSM1772096127.33","Cluster_2"
"2701","GSM1772096097.26","Cluster_2"
"2702","GSM1772096101.45","Cluster_1"
"2703","GSM1772096134.29","Cluster_2"
"2704","GSM1772096138.55","Cluster_2"
"2705","GSM1772096144.27","Cluster_2"
"2706","GSM1772078028.53","Cluster_2"
"2707","GSM1772096099.45","Cluster_2"
"2708","GSM1772096099.46","Cluster_1"
"2709","GSM1772096135.35","Cluster_1"
"2710","GSM1772096144.28","Cluster_1"
"2711","GSM1772092005.36","Cluster_1"
"2712","GSM1772092013.40","Cluster_1"
"2713","GSM1772092009.27","Cluster_1"
"2714","GSM1772096096.29","Cluster_1"
"2715","GSM1772096144.29","Cluster_2"
"2716","GSM1772096162.43","Cluster_2"
"2717","GSM1772096128.44","Cluster_1"
"2718","GSM1772084021.51","Cluster_1"
"2719","GSM1772078023.27","Cluster_1"
"2720","GSM1772092013.41","Cluster_1"
"2721","GSM1772092008.50","Cluster_1"
"2722","GSM1772092005.37","Cluster_1"
"2723","GSM1772092005.38","Cluster_1"
"2724","GSM1772096127.34","Cluster_1"
"2725","GSM1772078031.44","Cluster_1"
"2726","GSM1772078022.41","Cluster_1"
"2727","GSM1772078023.28","Cluster_1"
"2728","GSM1772096133.35","Cluster_1"
"2729","GSM1772096131.33","Cluster_1"
"2730","GSM1772089186.36","Cluster_1"
"2731","GSM1772092005.39","Cluster_1"
"2732","GSM1772096126.38","Cluster_2"
"2733","GSM1772075310.59","Cluster_2"
"2734","GSM1772078014.48","Cluster_1"
"2735","GSM1772096140.36","Cluster_1"
"2736","GSM1772075309.51","Cluster_1"
"2737","GSM1772075310.60","Cluster_2"
"2738","GSM1772078031.45","Cluster_2"
"2739","GSM1772092005.40","Cluster_1"
"2740","GSM1772096099.47","Cluster_2"
"2741","GSM1772096162.44","Cluster_2"
"2742","GSM1772084017.49","Cluster_2"
"2743","GSM1772096102.23","Cluster_1"
"2744","GSM1772084017.50","Cluster_1"
"2745","GSM1772075305.51","Cluster_1"
"2746","GSM1772092012.47","Cluster_1"
"2747","GSM1772078017.55","Cluster_1"
"2748","GSM1772092011.36","Cluster_1"
"2749","GSM1772078030.52","Cluster_1"
"2750","GSM1772096138.56","Cluster_1"
"2751","GSM1772092010.35","Cluster_1"
"2752","GSM1772078023.29","Cluster_1"
"2753","GSM1772078028.54","Cluster_1"
"2754","GSM1772092011.37","Cluster_1"
"2755","GSM1772096097.27","Cluster_1"
"2756","GSM1772078030.53","Cluster_1"
"2757","GSM1772078016.56","Cluster_1"
"2758","GSM1772096139.31","Cluster_1"
"2759","GSM1772096168.42","Cluster_1"
"2760","GSM1772078023.30","Cluster_1"
"2761","GSM1772096127.35","Cluster_1"
"2762","GSM1772078028.55","Cluster_1"
"2763","GSM1772075305.52","Cluster_2"
"2764","GSM1772078029.43","Cluster_1"
"2765","GSM1772096132.57","Cluster_1"
"2766","GSM1772078028.56","Cluster_1"
"2767","GSM1772092010.36","Cluster_1"
"2768","GSM1772092011.38","Cluster_1"
"2769","GSM1772092005.41","Cluster_1"
"2770","GSM1772078031.47","Cluster_1"
"2771","GSM1772078031.48","Cluster_1"
"2772","GSM1772078028.57","Cluster_1"
"2773","GSM1772078031.49","Cluster_1"
"2774","GSM1772096158.20","Cluster_1"
"2775","GSM1772078028.58","Cluster_2"
"2776","GSM1772078031.50","Cluster_1"
"2777","GSM1772078017.56","Cluster_1"
"2778","GSM1772096126.39","Cluster_1"
"2779","GSM1772096162.45","Cluster_1"
"2780","GSM1772096096.30","Cluster_1"
"2781","GSM1772096135.36","Cluster_1"
"2782","GSM1772096128.45","Cluster_1"
"2783","GSM1772084017.51","Cluster_1"
"2784","GSM1772075305.53","Cluster_1"
"2785","GSM1772078017.57","Cluster_1"
"2786","GSM1772096168.43","Cluster_1"
"2787","GSM1772084021.52","Cluster_1"
"2788","GSM1772075319.31","Cluster_1"
"2789","GSM1772078022.42","Cluster_1"
"2790","GSM1772092010.37","Cluster_1"
"2791","GSM1772096168.44","Cluster_1"
"2792","GSM1772096168.45","Cluster_2"
"2793","GSM1772096128.46","Cluster_1"
"2794","GSM1772078030.54","Cluster_1"
"2795","GSM1772084017.52","Cluster_1"
"2796","GSM1772096168.46","Cluster_1"
"2797","GSM1772078023.31","Cluster_1"
"2798","GSM1772078022.43","Cluster_1"
"2799","GSM1772078022.44","Cluster_1"
"2800","GSM1772078023.32","Cluster_1"
"2801","GSM1772096131.34","Cluster_1"
"2802","GSM1772096165.33","Cluster_1"
"2803","GSM1772078016.57","Cluster_1"
"2804","GSM1772078022.45","Cluster_1"
"2805","GSM1772078023.33","Cluster_1"
"2806","GSM1772096173.28","Cluster_1"
"2807","GSM1772096139.32","Cluster_1"
"2808","GSM1772075309.52","Cluster_1"
"2809","GSM1772096132.58","Cluster_1"
"2810","GSM1772084021.53","Cluster_1"
"2811","GSM1772096168.47","Cluster_2"
"2812","GSM1772096097.28","Cluster_1"
"2813","GSM1772084020.25","Cluster_1"
"2814","GSM1772096158.21","Cluster_1"
"2815","GSM1772092004.30","Cluster_2"
"2816","GSM1772096127.36","Cluster_1"
"2817","GSM1772096096.31","Cluster_1"
"2818","GSM1772096097.29","Cluster_1"
"2819","GSM1772096099.48","Cluster_1"
"2820","GSM1772096144.30","Cluster_2"
"2821","GSM1772096162.46","Cluster_2"
"2822","GSM1772096162.47","Cluster_1"
"2823","GSM1772096172.33","Cluster_1"
"2824","GSM1772075310.61","Cluster_1"
"2825","GSM1772096101.46","Cluster_1"
"2826","GSM1772096144.31","Cluster_2"
"2827","GSM1772096144.32","Cluster_2"
"2828","GSM1772075309.53","Cluster_1"
"2829","GSM1772078028.59","Cluster_1"
"2830","GSM1772078029.44","Cluster_1"
"2831","GSM1772084017.53","Cluster_1"
"2832","GSM1772075317.46","Cluster_1"
"2833","GSM1772078014.49","Cluster_1"
"2834","GSM1772078017.58","Cluster_1"
"2835","GSM1772078018.55","Cluster_1"
"2836","GSM1772096136.44","Cluster_1"
"2837","GSM1772096140.37","Cluster_1"
"2838","GSM1772078023.34","Cluster_1"
"2839","GSM1772092010.38","Cluster_1"
"2840","GSM1772096144.33","Cluster_2"
"2841","GSM1772096162.48","Cluster_1"
"2842","GSM1772096145.33","Cluster_1"
"2843","GSM1772084021.54","Cluster_2"
"2844","GSM1772078028.60","Cluster_1"
"2845","GSM1772075319.32","Cluster_2"
"2846","GSM1772096097.30","Cluster_1"
"2847","GSM1772096097.31","Cluster_1"
"2848","GSM1772096103.50","Cluster_1"
"2849","GSM1772096103.51","Cluster_1"
"2850","GSM1772096140.38","Cluster_1"
"2851","GSM1772096165.34","Cluster_1"
"2852","GSM1772096165.35","Cluster_1"
"2853","GSM1772096128.47","Cluster_2"
"2854","GSM1772096096.32","Cluster_1"
"2855","GSM1772096128.48","Cluster_1"
"2856","GSM1772096144.34","Cluster_1"
"2857","GSM1772096165.36","Cluster_1"
"2858","GSM1772096145.34","Cluster_1"
"2859","GSM1772096168.48","Cluster_1"
"2860","GSM1772096103.52","Cluster_1"
"2861","GSM1772078030.55","Cluster_1"
"2862","GSM1772092005.42","Cluster_1"
"2863","GSM1772096133.36","Cluster_1"
"2864","GSM1772096144.35","Cluster_2"
"2865","GSM1772096144.36","Cluster_1"
"2866","GSM1772078016.58","Cluster_1"
